0.0;-0.07113533949459165;0.9951386598856485;14.341078973544205
0.01;0.029295907715176064;0.9761242354031224;13.963510065532306
0.02;0.11905962688709616;0.971392187687374;13.596792203787567
0.03;0.20048440713843538;0.9800416185318845;13.240545216763339
0.04;0.2756039666367681;1.0014250455547484;12.89445485481907
0.05;0.34620822795534206;1.0351264619614926;12.558261437978569
0.06;0.4138876762698481;1.0809440890596969;12.231753016359823
0.07;0.48007206173324624;1.138877324655485;11.914761993821815
0.08;0.5460643618488551;1.209117449060439;11.607164550413158
0.09;0.6130707937782572;1.2920417115687697;11.308882481673097
0.1;0.6822275582067229;1.3882104756663325;11.01988728787712
0.11;0.7546249031673932;1.498367145889842;10.740206519074073
0.12;0.8313290154574334;1.6234406295664205;10.469932530427014
0.13;0.9134021762530632;1.7645500992517864;10.20923394039893
0.14;1.0019215534453323;1.9230118125209248;9.958370221946879
0.15;1.097996943095749;2.1003477094239864;9.717710002098661
0.16;1.2027877129412303;2.2982954368363706;9.487753804404042
0.17;1.317519138210137;2.5188193325566877;9.269162146563371
0.18;1.4434982494725594;2.7641217258028883;9.062790104999754
0.19;1.582129227986043;3.036653654986113;8.869729679548199
0.2;1.7349282785293174;3.3391237419205555;8.691361530822125
0.21;1.9035377733731413;3.6745034593117416;8.529417909320504
0.22;2.089739281307819;4.0460263409251045;8.386058827019893
0.23;2.295464856441463;4.457177755618889;8.26396369969566
0.24;2.5228056423983074;4.9116706305976425;8.16644074537046
0.25;2.774016423308024;5.413400890388422;8.097556254673686
0.26;3.0515141934091736;5.966374299989283;8.062285287275547
0.27;3.3578680882504703;6.574593803824932;8.066684146568313
0.28;3.69577708805801;7.241893327312277;8.118082781587237
0.29;4.06803074064918;7.971700456171002;8.22529155715457
0.3;4.47744675152786;8.766706741935504;8.398810953191594
0.31;4.926777693167736;9.628421278923653;8.651023883206346
0.32;5.418577421873769;10.556581927221028;8.99633757768448
0.33;5.955016335465347;11.548401263065541;9.451224652423534
0.34;6.537633867141907;12.597634335734483;10.034091037892958
0.35000000000000003;7.167017429671622;13.693477224545635;10.764873404161307
0.36;7.842400652622542;14.819344828395922;11.664245020695398
0.37;8.56118185971407;15.951638509138842;12.752295744816111
0.38;9.318378182113122;17.05870086267687;14.04656430629556
0.39;10.106052969169523;18.100258762730842;15.559360481432618
0.4;10.912784159217932;19.027753503941998;17.294443859582874
0.41000000000000003;11.723275669408869;19.78600300183751;19.24333728599231
0.42;12.518244299707954;20.316570894441018;21.381829672519434
0.43;13.274727203978983;20.562967388655615;23.66749696447988
0.44;13.96693271265797;20.477356682257003;26.039217542588492
0.45;14.567687185656117;20.027870416695666;28.41953145740918
0.46;15.050413689425543;19.2051172181913;30.720200090750307
0.47000000000000003;15.391437673534966;18.026290528379;32.850523749065
0.48;15.572293567789103;16.53559843326628;34.72711601149289
0.49;15.58165195922842;14.800550170602577;36.28326329876263
0.5;15.416528825324301;12.90467146170948;37.475983104289575
0.51;15.082570113024758;10.938098631724538;38.2894633632712
0.52;14.593386731990895;8.987910215051572;38.73449309535746
0.53;13.969091082272296;7.129903725797363;38.84443066860293
0.54;13.234308910410688;5.4229496196300415;38.6689001103095
0.55;12.415986385314952;3.906314585121926;38.26662060628765
0.56;11.541286297682822;2.5996975232225474;37.69860173596103
0.5700000000000001;10.635793236984457;1.5053190986642575;37.022536323530865
0.58;9.72215572121563;0.6112760352264676;36.288777036234926
0.59;8.819208385871594;-0.10455448532172593;35.53792343567003
0.6;7.9415532888797085;-0.6705995848503056;34.79982548791122
0.61;7.0995393745294395;-1.118013995798488;34.093717125470924
0.62;6.299559511967675;-1.4776376455275242;33.429188665958655
0.63;5.544578820360852;-1.7775834102444006;32.8077444696587
0.64;4.834809891153255;-2.0414993055496704;32.2247351988214
0.65;4.168455585865265;-2.287526112489238;31.671479528893197
0.66;3.542446555812496;-2.5279509686663073;31.13739275470903
0.67;2.953109186726707;-2.769518988620208;30.611931665452328
0.68;2.396712250359051;-3.0143029106338686;30.08616969156469
0.6900000000000001;1.869858472979321;-3.260959181514618;29.55385498162868
0.7000000000000001;1.3697096226069563;-3.5061453663210473;29.011882166642472
0.71;0.8940570944175311;-3.7458642398717847;28.460209843388277
0.72;0.44126945067468665;-3.9765433677557005;27.901349396192483
0.73;0.010159769138687087;-4.195741914095143;27.339607219862643
0.74;-0.400182699663269;-4.402470320515575;26.780268220220222
0.75;-0.790558841900567;-4.5971846312009825;26.228870545597115
0.76;-1.1617980083503159;-4.781558874839782;25.690660445093936
0.77;-1.5148552675819111;-4.958145034241582;25.170254671367484
0.78;-1.850865380172118;-5.1300110131665315;24.671491639499603
0.79;-2.171158671721159;-5.300416620569051;24.197427227634147
0.8;-2.477247712149984;-5.472557511969238;23.750424263382033
